id,Timestamp,city,country,gender,age,educstat
2024346,9/29/2024 2:10,"Bulacan, Philippines",Philippines,Male,19,Secondary school student
2024347,9/29/2024 2:21,"Caloocan, Philippines",Philippines,Female,34,College degree
2024348,9/29/2024 2:57,"san pablo city, laguna",Philippines,Male,31,College degree
2024349,9/29/2024 4:51,"Baliuag City, Philippines",Philippines,Female,31,College degree
2024350,9/29/2024 7:32,"Bulacan, Philippines",Philippines,Male,19,Secondary school student
2024351,9/29/2024 7:41,"Romblon, Philippines",Philippines,Male,31,Other - specify
2024352,9/29/2024 8:08," Catbalogan, Philippines ",Philippines,Female,30,College degree
2024353,9/29/2024 9:07,Malabon city,Philippines,Female,32,College degree
2024354,9/29/2024 9:29,"Pangasinan, Philippines",Philippines,Female,42,Master's degree
2024355,9/29/2024 10:26,"malolos, bulacan",Philippines,Female,35,College degree
2024356,9/29/2024 11:52,"Makati, Philippines",Philippines,Female,28,Master's degree
2024357,9/29/2024 14:22,Santa Rosa City,Philippines,Female,25,College degree
2024358,9/29/2024 15:56,"Batangas City, Philippines ",Philippines,Female,20,College degree
2024359,9/29/2024 16:08,"Bukit Batok, Singapore",Singapore,LGBTQ+,23,College degree
2024360,9/29/2024 16:42,"Makati, Philippines",Philippines,Male,21,Secondary school student
2024361,9/29/2024 17:49,Antipolo,Philippines,Male,32,College degree
2024362,9/29/2024 18:04,Tacloban City,Philippines,Male,29,College degree
2024363,9/29/2024 18:07,"Manila, Philippines",Philippines,Male,30,College degree
2024364,9/29/2024 20:36,"Cabuyao, Philippines",Philippines,Female,25,College degree
2024365,9/29/2024 20:46,"Aleosan, North Cotabato ",Philippines,Male,27,College degree
2024366,9/29/2024 21:15,"Bulacan, Philippines",Philippines,Male,19,College degree
2024367,9/29/2024 22:30,"Muntinlupa, Philippines",Philippines,Male,24,
2024368,9/29/2024 22:51,"Cairo, Egypt",Egypt,Male,37,PhD degree
2024369,9/29/2024 22:59,"Quezon City, Philippines",Philippines,Male,25,College degree
2024370,9/30/2024 2:08,"Quezon City, Philippines",Philippines,Male,26,College degree
2024371,9/30/2024 3:56,"Taguig, Philippines",Philippines,Male,29,College degree
2024372,9/30/2024 5:40,"Caloocan, Philippines",Philippines,Female,31,Master's degree
2024373,9/30/2024 10:17,"Caloocan, Philippines",Philippines,Female,21,Secondary school student
2024374,9/30/2024 11:45,General Santos City,Philippines,Male,28,College degree
2024375,9/30/2024 13:23,"San Pedro, Laguna, Philippines",Philippines,Female,22,College degree
2024376,9/30/2024 13:28,"Quezon City, Philippines",Philippines,Male,33,College degree
2024377,9/30/2024 14:10,"Albay, Bicol",Philippines,Male,40,College degree
2024378,9/30/2024 14:34,"Pasig, Philippines",Philippines,Male,28,College degree
2024379,9/30/2024 14:36,"Makati, Philippines",Philippines,Prefer not to say,33,College degree
2024380,9/30/2024 14:54,"Cavite, Philippines",Philippines,Male,29,College degree
2024381,9/30/2024 15:37,"ILOCOS NORTE, PHILIPPINES",Philippines,Male,27,College degree
2024382,9/30/2024 16:00,"Cavite, PH",Philippines,Male,21,College degree
2024383,9/30/2024 17:27,"Quezon City, Philippines",Philippines,Male,22,College degree
2024384,9/30/2024 18:01,Camarines Norte,Philippines,Female,26,College degree
2024385,9/30/2024 20:55,"Manila, Philippines",Philippines,Prefer not to say,19,Secondary school student
2024386,9/30/2024 21:40,"Laguna, philippines ",Philippines,Male,23,College degree
2024387,9/30/2024 21:58,"Santa Rosa, Philippines",Philippines,Male,23,College degree
2024388,9/30/2024 23:03,"Cavite, Philippines",Philippines,Male,22,College degree
2024389,9/30/2024 23:23,Cagayan de Oro,Philippines,Male,34,College degree
2024390,10/1/2024 4:34,"Bi?Øan City, Philippines",Philippines,Female,22,College degree
2024391,10/1/2024 8:51,"Antique, Philippines",Philippines,Female,25,Secondary school student
2024392,10/1/2024 9:12,"Naga City, Camarines Sur",Philippines,Female,30,College degree
2024393,10/1/2024 11:43,"Baguio City, Philippines",Philippines,Male,24,College degree
2024394,10/1/2024 12:50,Pampanga,Philippines,Male,24,College degree
2024395,10/1/2024 16:35,"Manila, Philippines",Philippines,Male,29,College degree
2024396,10/1/2024 20:16,"Caloocan, Philippines",Philippines,Female,24,College degree
2024397,10/1/2024 20:50,"Rizal, Philippines ",Philippines,Female,43,College degree
2024398,10/2/2024 2:14,"San Pedro, Philippines",Philippines,Male,22,College degree
2024399,10/2/2024 7:10,"Bayombong, Nueva Vizcaya",Philippines,Male,32,Master's degree
2024400,10/2/2024 14:36,Taytay,Philippines,Male,33,College degree
2024401,10/2/2024 15:57,"Baco, Oriental Mindoro",Philippines,Female,24,College degree
2024402,10/2/2024 17:40,"Bacoor City, Philippines",Philippines,Male,23,College degree
2024403,10/3/2024 6:24,"Quezon City, Philippines",Philippines,Female,23,College degree
2024404,10/3/2024 13:58,"Paranaque, Philippines",Philippines,Female,,College degree
2024405,10/3/2024 16:36,"Pasig, Philippines",Philippines,Male,23,College degree
2024406,10/3/2024 18:32,Alexanderia,Egypt,Male,22,College degree
2024407,10/3/2024 18:39,"Caloocan, Philippines",Philippines,Male,22,College degree
2024408,10/3/2024 20:55,Cagayan de Oro City,Philippines,Male,27,College degree
2024409,10/3/2024 22:54,"Manila, Philippines",Philippines,Male,26,College degree
2024410,10/3/2024 23:22,"Pasig, Philippines",Philippines,Male,,
2024411,10/4/2024 5:27,Laguna Philippines,Philippines,Female,43,College degree
2024412,10/4/2024 11:44,"Mandaluyong, Philippines",Philippines,Male,28,College degree
2024413,10/4/2024 12:34,"Caloocan, Philippines",Philippines,Female,17,College degree
2024414,10/4/2024 15:36,"Quezon City, Philippines",Philippines,Male,25,College degree
2024415,10/4/2024 22:37,"Manila, Philippines",Philippines,Male,21,Secondary school student
2024416,10/5/2024 0:17,Cavite,Philippines,Prefer not to say,32,Master's degree
2024417,10/5/2024 13:54,Pangasinan,Philippines,Prefer not to say,22,College degree
2024418,10/5/2024 14:59,Cavite ,Philippines,Female,24,Other - specify
2024419,10/5/2024 22:51,"Manila, Philippines",Philippines,LGBTQ+,,Other - specify
2024420,10/6/2024 1:34,"Laguna, Philippines",Philippines,Male,23,College degree
2024421,10/6/2024 1:45,"Cebu City, Philippines",Philippines,Male,23,College degree
2024422,10/6/2024 3:17,"Pasig, Philippines",Philippines,Female,25,College degree
2024423,10/6/2024 4:19,"Legazpi, Philippines",Spain,Male,28,Master's degree
2024424,10/6/2024 19:01,Alexandria,Egypt,Male,30,College degree
2024425,10/7/2024 7:19,"Bambang, Nueva Vizcaya",Philippines,Male,32,College degree
2024426,10/7/2024 22:32,"Santa Rosa, Laguna",Philippines,Male,22,College degree
2024427,10/7/2024 23:27,"San Fernando City, Philippines ",Philippines,Male,21,College degree
2024428,10/8/2024 11:21,"Muntinlupa, Philippines",Philippines,Female,25,College degree
2024429,10/8/2024 12:48,Marikina,Philippines,Male,26,College degree
2024430,10/8/2024 15:07,"Taguig, Philippines",Philippines,Female,,College degree
2024431,10/8/2024 17:13,"Valenzuela, Philippines ",Philippines,Female,22,College degree
2024432,10/8/2024 21:46,"Pasig, Philippines",Philippines,Male,19,College degree
2024433,10/8/2024 22:03,"Quezon City, Philippines",Philippines,Female,20,Secondary school student
2024434,10/8/2024 22:23,"Lucena, City",Philippines,Female,25,College degree
2024435,10/9/2024 3:20,"Taguig, Philippines",Philippines,Male,27,College degree
2024436,10/9/2024 20:57,"Masbate, Philippines",Philippines,Male,22,College degree
2024437,10/10/2024 12:14,"Manila, Philippines",Philippines,Female,,College degree
2024438,10/11/2024 13:52,"Muntinlupa, Philippines",Philippines,Female,22,College degree
2024439,10/11/2024 16:41,Pateros,Philippines,Male,23,College degree
2024440,10/11/2024 19:22,"Bulacan, Philippines",Philippines,Male,27,College degree
2024441,10/11/2024 20:11,"Davao City, Philippines",Philippines,Male,29,College degree
2024442,10/11/2024 20:28,"Bicol, Philippines",Philippines,Male,23,College degree
2024443,10/11/2024 22:04,"Taguig, Philippines",Philippines,Male,21,Secondary school student
2024444,10/11/2024 22:05,Angono,Philippines,Prefer not to say,26,College degree
2024445,10/12/2024 1:10,Bataan,Philippines,Male,,College degree
2024446,10/12/2024 7:10,Municipality of Pateros,Philippines,Male,23,College degree
2024447,10/12/2024 15:00,"Paranaque, Philippines",Philippines,Prefer not to say,28,College degree
2024448,10/12/2024 20:31,"Cavite, Philippines",Philippines,Female,30,College degree
2024449,10/12/2024 21:09,"Quezon City, Philippines",Philippines,Female,19,Secondary school student
2024450,10/12/2024 21:32,"Manila, Philippines",Philippines,Female,26,College degree
2024451,10/12/2024 21:47,"Pasay City, Philippines",Philippines,Male,31,Master's degree
2024452,10/13/2024 2:54,"Batangas, Philippines ",Philippines,Male,30,College degree
2024453,10/13/2024 10:15,"Ho Chi Minh, Viet Nam",Viet Nam,Male,21,College degree
2024454,10/13/2024 20:02,"Cebu City, Philippines",Philippines,Male,18,College degree
2024455,10/14/2024 14:48,"Taguig, Philippines",Philippines,LGBTQ+,24,College degree
2024456,10/14/2024 15:02,"Taguig, Philippines",Philippines,Female,24,College degree
2024457,10/14/2024 15:32,"Sorsogon, Philippines",Philippines,Female,30,College degree
2024458,10/14/2024 18:15,"Zamboanga City, Philippines",Philippines,Male,35,Master's degree
2024459,10/14/2024 21:54,"Pasig, Philippines",Philippines,Male,29,College degree
2024460,10/14/2024 23:08,"Taguig, Philippines",Philippines,Male,48,College degree
2024461,10/14/2024 23:36,las pinas,Singapore,Female,30,College degree
2024462,10/15/2024 8:23,"Paranaque, Philippines",Philippines,Male,26,College degree
2024463,10/15/2024 8:31,"Las Pinas City, Philippines",Philippines,Male,27,Master's degree
2024464,10/15/2024 15:22,"Cavite, Philippines",Philippines,Male,23,College degree
2024465,10/15/2024 19:25,"Las Pi?Øas, Philippines ",Philippines,Female,24,College degree
2024466,10/16/2024 2:43,"Antipolo, Rizal",Philippines,Male,25,College degree
2024467,10/16/2024 2:51,"Quezon City, Philippines",Philippines,Male,25,College degree
2024468,10/16/2024 2:58,Baliwag,Philippines,Male,33,College degree
2024469,10/16/2024 3:03,Bulacan ,Philippines,Male,30,College degree
2024470,10/16/2024 4:01,Davao del Norte,Philippines,Female,32,College degree
2024471,10/16/2024 4:46,"Quezon City, Philippines",Philippines,Female,30,College degree
2024472,10/16/2024 6:34,Leyte,Philippines,Male,36,College degree
2024473,10/16/2024 6:40,"Bi?Øan city, philippines",Philippines,Male,31,Secondary school student
2024474,10/16/2024 7:12,"Manila, Philippines",Philippines,Female,23,College degree
2024475,10/16/2024 7:20,"Bulacan, Philippines",Philippines,Male,24,College degree
2024476,10/16/2024 7:57,"Manila, Philippines",Philippines,Male,24,College degree
2024477,10/16/2024 8:05,"Pasig, Philippines",Philippines,Male,33,College degree
2024478,10/16/2024 10:17,"Quezon City, Philippines",Philippines,Male,28,College degree
2024479,10/16/2024 11:02,"Paranaque, Philippines",Philippines,Male,25,College degree
2024480,10/16/2024 15:45,"Manila, Philippines",Philippines,Male,26,Master's degree
2024481,10/16/2024 15:56,Bataan,Philippines,Male,23,College degree
2024482,10/16/2024 18:06,"Taguig, Philippines",Philippines,Male,20,College degree
2024483,10/21/2024 15:32,"Borongan City, Eastern Samar",Philippines,Female,37,College degree
2024484,10/21/2024 17:41,"Quezon City, Philippines",Philippines,Male,26,College degree
2024485,10/23/2024 10:52,"Las Pinas City, Philippines",Philippines,Prefer not to say,27,College degree
2024486,10/28/2024 12:08,"Quezon City, Philippines",Philippines,Male,21,Secondary school student
2024487,10/28/2024 15:18,"Cavite, Philippines",Philippines,Male,22,College degree
2024488,10/28/2024 20:52,"Pasig, Philippines",Philippines,Female,20,College degree
2024489,10/28/2024 22:58,"Pasig, Philippines",Philippines,Male,22,College degree
2024490,10/29/2024 1:09,"Ilocos Sur, Philippines",Philippines,Male,26,College degree
2024491,10/29/2024 6:23,"Cavite, Philippines",Philippines,Female,23,College degree
2024492,10/30/2024 4:00,"Marikina, Philippines",Philippines,Female,27,College degree
2024493,10/31/2024 6:46,Laguna,Philippines,Female,33,College degree
2024494,10/31/2024 17:21,"Quezon City, Philippines",Philippines,Male,31,College degree
2024495,11/3/2024 23:25,"Quezon City, Philippines",Philippines,Female,30,Master's degree
2024496,11/3/2024 23:54,"Calamba city, Laguna",Philippines,Female,23,College degree
2024497,11/5/2024 3:42,"Caloocan, Philippines",Philippines,Female,25,College degree
2024498,11/5/2024 23:38,"calaca city, batangas, philippines",Philippines,Female,24,College degree
2024499,11/6/2024 11:04,"Muntinlupa, Philippines",Philippines,Female,22,College degree
2024500,11/7/2024 11:48,"Angeles City, Pampanga Philippines",Philippines,Female,24,College degree
2024501,11/6/2024 20:15,"Bulacan, Philippines",Philippines,Male,29,College degree
2024502,11/7/2024 11:52,"Laoag City, Philippines",Philippines,Male,30,College degree
2024503,11/7/2024 11:58,"Davao City, Philippines",Philippines,Female,42,College degree
2024504,11/7/2024 12:01,"Makati, Philippines",Philippines,Prefer not to say,24,College degree
2024505,11/7/2024 12:02,"Ozamiz City, Misamis Occidental",Philippines,Male,54,Master's degree
2024506,11/7/2024 12:07,Bulacan,Philippines,Male,30,Master's degree
2024507,11/7/2024 12:19,"Dapitan City, Philippines",Philippines,Male,28,College degree
2024508,11/7/2024 13:40,"Paranaque, Philippines",Philippines,Male,38,College degree
2024509,11/7/2024 13:47,"Pangasinan, Philippines",Philippines,Male,25,College degree
2024510,11/7/2024 13:55,"Rizal, Philippines",Philippines,Male,23,College degree
2024511,11/7/2024 16:52,"Batangas, Philippines",Philippines,Male,33,College degree
2024512,11/7/2024 21:42,Cagayan de Oro City,Philippines,Male,32,College degree
2024513,11/8/2024 4:04,"Isabela, Philippines ",Philippines,LGBTQ+,35,College degree
2024514,11/8/2024 9:12,Bicol,Philippines,Male,39,Master's degree
2024515,11/8/2024 9:44,"Lipa, Philippines",Philippines,Male,24,College degree
2024516,11/8/2024 11:47,"Penang, Malaysia",Malaysia,Male,28,Master's degree
2024517,11/8/2024 18:22,"Quezon City, Philippines",Philippines,,,College degree
2024518,11/9/2024 5:24,"Cavite, Philippines",Philippines,Female,36,College degree
2024519,11/9/2024 15:52,"Cebu City, Philippines",Philippines,Female,25,College degree
2024520,11/9/2024 16:18,"Manila, Philippines",Philippines,,,
2024521,11/9/2024 16:28,"Quezon City, Philippines",Philippines,Male,29,Master's degree
2024522,11/9/2024 16:36,"Sta. Maria, Bulacan",Philippines,Male,25,College degree
2024523,11/9/2024 17:20,"Marikina City, Philippines",Philippines,Female,24,College degree
2024524,11/9/2024 17:23,Doha,Qatar,Male,40,College degree
2024525,11/9/2024 17:23,Batangas,Philippines,Male,28,College degree
2024526,11/10/2024 2:51,"Taguig, Philippines",Philippines,Male,34,Master's degree
2024527,11/10/2024 3:58,"Quezon City, Philippines",Philippines,Female,40,College degree
2024528,11/10/2024 15:57,"Manila, Philippines",Philippines,Female,28,College degree
2024529,11/10/2024 16:14,Quezon Province,Philippines,Male,25,College degree
2024530,11/11/2024 5:19,"Negros Occidental, Philippines",Philippines,Female,32,College degree
2024531,11/11/2024 7:49,"Quezon City, Philippines",Philippines,Male,24,College degree
2024532,11/11/2024 7:50,"Macrohon, Southern Leyte, Philippines",Philippines,Female,43,Master's degree
2024533,11/11/2024 8:09,"Las Pi?Øas, Philippines",Philippines,Male,22,College degree
2024534,11/11/2024 8:26,"Las Pi?Øas, Philippines",Philippines,Male,38,College degree
2024535,11/11/2024 8:37,"Baguio City, Philippines",Philippines,Female,25,College degree
2024536,11/11/2024 9:43,"Municipality of Bula, Camarines Sur, Philippines",Philippines,Male,24,College degree
2024537,11/11/2024 11:07,Laguna - San Pedro,Philippines,Female,36,College degree
2024538,11/11/2024 11:09,"Quezon City, Philippines",Philippines,Male,,College degree
2024539,11/11/2024 11:09,"Taguig, Philippines",Philippines,LGBTQ+,34,College degree
2024540,11/11/2024 14:12,"Ligao City, Albay Philippines",Philippines,Male,28,College degree
2024541,11/11/2024 15:47,"Rizal, Philippines",Philippines,Male,25,Other - specify
2024542,11/12/2024 0:31,"Quezon City, Philippines",Philippines,Male,31,College degree
2024543,11/12/2024 3:38,"Quezon City, Philippines",Philippines,Male,39,College degree
2024544,11/12/2024 6:51,San Jose del Monte ,Philippines,Female,22,Secondary school student
2024545,11/12/2024 8:49,"Manila, Philippines",Philippines,LGBTQ+,34,Other - specify
2024546,11/12/2024 9:13,"Quezon City, Philippines",Philippines,LGBTQ+,22,Secondary school student
2024547,11/12/2024 10:49,"Cebu City, Philippines",Philippines,Male,32,College degree
2024548,11/12/2024 12:28,"Malay, Aklan Philippines",Philippines,LGBTQ+,27,Master's degree
2024549,11/12/2024 12:54,"Camarines Sur, Bicol Region, Philippines",Philippines,Male,29,College degree
2024550,11/12/2024 14:03,North Luzon (Benguet Province),Philippines,Female,,College degree
2024551,11/12/2024 18:26,"Manila, Philippines",Philippines,Male,23,College degree
2024552,11/12/2024 19:19,"Taguig, Philippines",Philippines,Male,24,College degree
2024553,11/13/2024 1:28,"Las Pinas, Philippines",Philippines,Male,24,College degree
2024554,11/13/2024 7:19,"Tarlac City, Tarlac",Philippines,Male,29,College degree
2024555,11/13/2024 9:34,"Quezon City, Philippines",Philippines,Male,29,Other - specify
2024556,11/13/2024 10:45,Municipality of Pateros,Philippines,Male,23,College degree
2024557,11/13/2024 11:08,"Manila, Philippines",Philippines,Male,22,College degree
2024558,11/13/2024 11:20,"Benguet, Philippines ",Philippines,Male,30,College degree
2024559,11/13/2024 11:51,"Davao City, Philippines",Philippines,Male,27,College degree
2024560,11/14/2024 12:46,Rizal,Philippines,Male,36,Master's degree
2024561,11/14/2024 17:37,"Manila, Philippines",Philippines,Male,48,Master's degree
2024562,11/15/2024 19:37,"Mamburao, Philippines ",Philippines,Female,23,College degree
2024563,11/15/2024 21:48,"Bi?Øan, Laguna",Philippines,Male,20,Secondary school student
2024564,11/16/2024 21:43,Santa Rosa,Philippines,Female,,College degree
2024565,11/17/2024 3:34,"Mandaluyong, Philippines",Philippines,Female,33,College degree
2024566,11/18/2024 13:55,"Manila, Philippines",Philippines,Male,45,Other - specify
2024567,11/18/2024 13:56,Pateros,Philippines,Male,23,College degree
2024568,11/18/2024 14:10,"Laguna, Philippines",Philippines,Male,22,College degree
2024569,11/18/2024 14:31,"Quezon City, Philippines",Philippines,Male,28,College degree
2024570,11/18/2024 15:49,"Binan, Laguna",Philippines,Male,43,Secondary school student
2024571,11/18/2024 19:51,"Taguig, Philippines",Philippines,Male,30,College degree
2024572,11/18/2024 21:37,"Davao City, Philippines",Philippines,Male,46,Master's degree
2024573,11/20/2024 8:33,"Calamba City, Philippines",Philippines,Female,21,College degree
2024574,11/20/2024 11:19,"Cavite, Philippines",Philippines,Male,40,College degree
2024575,11/20/2024 13:23,Valenzuela,Philippines,Male,26,College degree
2024576,11/20/2024 16:54,"Cavite, Philippines",Philippines,Male,40,College degree
2024577,11/20/2024 20:53,"Makati, Philippines",Philippines,Male,24,College degree
2024578,11/21/2024 19:36,"Cebu City, Philippines",Philippines,Male,34,College degree
2024579,11/22/2024 8:16,"Manila, Philippines",Philippines,Male,32,College degree
2024580,11/22/2024 8:28,"Bacolod City, Philippines",Philippines,Female,24,College degree
2024581,11/22/2024 8:29,"Cavite, Philippines",Philippines,Male,25,College degree
2024582,11/22/2024 8:35,Olongapo City,Philippines,Male,28,College degree
2024583,11/22/2024 8:46,calabarzon,Philippines,Male,38,College degree
2024584,11/22/2024 9:00,"Baguio City, Philippines",Philippines,LGBTQ+,28,College degree
2024585,11/22/2024 9:31,"Cavite, Philippines",Philippines,Male,30,College degree
2024586,11/22/2024 9:36,"Quezon City, Philippines",Philippines,Male,31,College degree
2024587,11/22/2024 10:07,"Davao City, Philippines",Philippines,Male,35,Other - specify
2024588,11/22/2024 10:39,"Pampanga, Philippines",Philippines,Male,22,College degree
2024589,11/22/2024 13:49,"Bulacan, Philippines",Philippines,Female,24,Secondary school student
2024590,11/22/2024 14:47,"Taytay, Rizal",Philippines,LGBTQ+,35,Other - specify
2024591,11/22/2024 14:53,"Laguna, Philippines",Philippines,Male,24,College degree
2024592,11/22/2024 21:22,"Quezon City, Philippines",Philippines,Male,25,College degree
2024593,11/23/2024 6:18,"Quezon City, Philippines",Philippines,Male,25,College degree
2024594,11/23/2024 7:13,"La pinas, Philippines",Philippines,Male,36,Master's degree
2024595,11/23/2024 8:02,"Dumaguete City, Philippines",Philippines,Female,,College degree
2024596,11/23/2024 8:15,"San Mateo, Rizal",Philippines,Male,23,College degree
2024597,11/23/2024 8:56,Pampanga,Philippines,Male,23,College degree
2024598,11/23/2024 9:44,"Quezon City, Philippines",Philippines,Male,33,College degree
2024599,11/23/2024 12:24,"Tarlac City, Philippines",Philippines,Female,24,College degree
2024600,11/23/2024 12:54,Marikina,Philippines,Male,37,Secondary school student
2024601,11/23/2024 16:31,"Quezon City, Philippines",Philippines,LGBTQ+,22,College degree
2024602,11/23/2024 21:54,Iligan city,Philippines,Male,28,College degree
2024603,11/23/2024 23:23,"Davao City, Philippines",Philippines,Male,42,College degree
2024604,11/23/2024 23:32,"Quezon City, Philippines",Philippines,,36,Master's degree
2024605,11/24/2024 3:39,"Quezon City, Philippines",Philippines,Male,,College degree
2024606,11/24/2024 7:44,"Taguig, Philippines",Philippines,Male,,College degree
2024607,11/24/2024 7:50,"Pasig, Philippines",Philippines,Male,28,College degree
2024608,11/24/2024 8:29,"Cebu City, Philippines",Philippines,LGBTQ+,25,College degree
2024609,11/24/2024 9:23,"Madrid, Spain",Spain,Male,28,Master's degree
2024610,11/24/2024 11:50,"Quezon City, Philippines",Philippines,Female,20,College degree
2024611,11/24/2024 12:48,Regina,Canada,Male,42,College degree
2024612,11/24/2024 15:10,Malabon,Philippines,Male,35,College degree
2024613,11/24/2024 15:52,"San Jose del Monte, Philippines",Philippines,Male,25,College degree
2024614,11/24/2024 17:58,"Paranaque, Philippines",Philippines,Male,28,College degree
2024615,11/24/2024 20:50,"Davao City, Philippines",Philippines,Male,16,Secondary school student
2024616,11/24/2024 21:30,"Cebu City, Philippines",Philippines,Male,26,College degree
2024617,11/25/2024 0:03,"Quezon City, Philippines",Philippines,Female,,College degree
2024618,11/25/2024 5:03,"Makati, Philippines",Philippines,Male,23,College degree
2024619,11/25/2024 6:24,"Cairo,Egypt",Egypt,Male,25,College degree
2024620,11/25/2024 6:45,"Caloocan, Philippines",Philippines,Male,22,College degree
2024621,11/25/2024 7:22,"Mandaluyong, Philippines",Philippines,Male,25,College degree
2024622,11/25/2024 7:39,"Taguig, Philippines",Philippines,Male,32,College degree
2024623,11/25/2024 8:05,"Cavite, Philippines",Philippines,Male,29,College degree
2024624,11/25/2024 8:21,"Pateros, Philippines",Philippines,Male,24,College degree
2024625,11/25/2024 9:13,"Nueva Vizcaya, Philippines",Philippines,Male,24,College degree
2024626,11/25/2024 9:22,"Quezon City, Philippines",Philippines,Male,25,College degree
2024627,11/25/2024 9:40,"Silang Cavite, Philippines",Philippines,Male,24,College degree
2024628,11/25/2024 10:13,"Mandaluyong, Philippines",Philippines,Male,21,College degree
2024629,11/25/2024 13:32,"Antipolo City, Philippines",Philippines,Male,19,College degree
2024630,11/25/2024 14:45,"Paranaque, Philippines",Philippines,Male,,College degree
2024631,11/26/2024 6:26,"Taguig, Philippines",Philippines,Female,36,College degree
2024632,11/26/2024 7:18,"Cavite, Philippines",Philippines,Male,,College degree
2024633,11/26/2024 9:09,"Tarlac, Philippines",Philippines,Male,21,College degree
2024634,11/26/2024 9:47,"Gingoog City, Philippines",Philippines,,,
2024635,11/26/2024 11:32,"Manila, Philippines",Philippines,Male,25,College degree
2024636,11/26/2024 15:23,"Rodriguez, Philippines",Philippines,Male,21,Other - specify
2024637,11/26/2024 19:12,Sohag-Egypt ,Egypt,Female,23,College degree
2024638,11/26/2024 21:04,"Davao City, Philippines",Philippines,Male,,College degree
2024639,11/27/2024 4:29,"General Santos City, Philippines",Philippines,LGBTQ+,23,College degree
2024640,11/27/2024 6:12,"Taguig, Philippines",Philippines,Male,21,Secondary school student
2024641,11/27/2024 6:46,"Paranaque, Philippines",Philippines,Male,40,College degree
2024642,11/27/2024 6:56,"batangas, philippines",Philippines,Female,24,College degree
2024643,11/27/2024 9:27,"Cavite, Philippines",Philippines,Male,23,College degree
2024644,11/27/2024 9:55,"Manila, Philippines",Philippines,Female,18,Secondary school student
2024645,11/27/2024 11:14,"Mandaluyong, Philippines",Philippines,Male,33,College degree
2024646,11/27/2024 11:24,"San Jose Del Monte, Bulacan, Philippines",Philippines,Female,35,College degree
2024647,11/27/2024 12:44,"Dipolog City, Philippines",Philippines,Male,23,College degree
2024648,11/27/2024 13:02,"Lipa City, Philippines",Zimbabwe,Male,33,College degree
2024649,11/27/2024 13:05,"Davao City, Philippines",Philippines,Male,31,College degree
2024650,11/27/2024 14:10,"Caloocan, Philippines",Philippines,Female,21,College degree
2024651,11/27/2024 16:09,"Rodriguez, Rizal ",Philippines,Male,25,College degree
2024652,11/27/2024 16:11,Yaound?” ,Cameroon ,Male,22,Master's degree
2024653,11/27/2024 17:15,Malabon,Philippines,Male,33,College degree
2024654,11/27/2024 18:59,"Manila, Philippines",Philippines,Male,21,Secondary school student
2024655,11/27/2024 19:09,"Pasig, Philippines",Philippines,Female,,College degree
2024656,11/27/2024 19:46,"Cavite, Philippines",Philippines,Male,,College degree
2024657,11/28/2024 2:02,"Aurora, Philippines",Philippines,Male,26,Master's degree
2024658,11/28/2024 3:14,"Olongapo City, Philippines",Philippines,LGBTQ+,20,College degree
2024659,11/28/2024 4:46,"Caloocan, Philippines",Philippines,Male,36,College degree
2024660,11/28/2024 10:26,"Manila, Philippines",Philippines,Male,24,College degree
2024661,11/28/2024 13:21,Nueva Ecija,Philippines,Male,36,College degree
2024662,11/28/2024 14:12,"Manila, Philippines",Philippines,Male,29,College degree
2024663,11/28/2024 18:27,"Cavite, Philippines",Philippines,Male,25,College degree
2024664,11/28/2024 21:18,"Davao City, Philippines",Philippines,Female,24,Secondary school student
2024665,11/28/2024 22:39,"Victoria's City, Philippines ",Philippines,Female,29,College degree
2024666,11/28/2024 22:39,Laguna,Philippines,Male,28,College degree
2024667,11/28/2024 22:44,"Cavite, Philippines",Philippines,Male,23,College degree
2024668,11/28/2024 23:06,"Laguna, Philippines",Philippines,Male,26,College degree
2024669,11/28/2024 23:40,"Paranaque, Philippines",Philippines,Prefer not to say,23,College degree
2024670,11/29/2024 0:21,"Antipolo,Philippines",Philippines,Male,27,College degree
2024671,11/29/2024 0:29,"Bi?Øan City, Laguna ",Philippines,Female,22,College degree
2024672,11/29/2024 0:41,Cabite,Philippines,Male,30,College degree
2024673,11/29/2024 0:42,"Quezon City, Philippines",Philippines,Female,30,College degree
2024674,11/29/2024 1:14,Cavite,Philippines,,42,College degree
2024675,11/29/2024 1:32,Pasay City Ph,Philippines,Female,,College degree
2024676,11/29/2024 4:14,"Antipolo City, Philippines",Philippines,Male,30,College degree
2024677,11/29/2024 4:28,"Baguio City, Philippines",Philippines,Male,,Other - specify
2024678,11/29/2024 6:37,Batangas,Philippines,Male,31,Other - specify
2024679,11/29/2024 6:47,"Manila, Philippines",Philippines,Male,,College degree
2024680,11/29/2024 8:24,"Leyte, Philippines ",Philippines,Male,29,College degree
2024681,11/29/2024 11:07,"Dasmari?Øas, Cavite",Philippines,Female,23,College degree
2024682,11/29/2024 19:46,Laguna. Philippines,Philippines,LGBTQ+,25,College degree
2024683,11/29/2024 20:29,"Caloocan, Philippines",Philippines,Male,32,College degree
2024684,11/29/2024 21:43,"Quezon City, Philippines",Philippines,Female,36,College degree
2024685,11/29/2024 22:08,Iligan City,Philippines,Male,35,Other - specify
2024686,11/30/2024 1:02,"Davao City, Philippines",Philippines,Female,26,Secondary school student
